Day,C1,I,G,NX,new_cases,new_deaths,GDP
2020/6/1,45.01436752,338310000,1504.782,-534.6,20350,638,2.09E+11
2020/6/2,45.29319179,352610000,1504.782,-534.6,22153,730,2.15E+11
2020/6/3,45.42801216,398790000,1504.782,-534.6,21882,1134,2.16E+11
2020/6/4,42.13122536,372190000,1504.782,-534.6,20578,1083,2.22E+11
2020/6/5,43.97613477,542310000,1504.782,-534.6,22268,1031,2.26E+11
2020/6/8,44.14749248,430200000,1504.782,-534.6,18905,373,2.24E+11
2020/6/9,44.05708674,381430000,1504.782,-534.6,19044,586,2.21E+11
2020/6/10,44.88875374,448930000,1504.782,-534.6,19056,1093,2.26E+11
2020/6/11,39.43572216,647780000,1504.782,-534.6,20852,982,2.11E+11
2020/6/12,37.97621958,514440000,1504.782,-534.6,23300,904,2.15E+11
2020/6/15,39.52646218,461230000,1504.782,-534.6,20004,331,2.13E+11
2020/6/16,41.97556336,489500000,1504.782,-534.6,20722,425,2.22E+11
2020/6/17,41.45747098,328830000,1504.782,-534.6,25450,849,2.16E+11
2020/6/18,41.99382812,328390000,1504.782,-534.6,27327,809,2.17E+11
2020/6/19,42.30881722,669390000,1504.782,-534.6,27924,747,2.1E+11
2020/6/22,42.7681499,351780000,1504.782,-534.6,26079,267,2.08E+11
2020/6/23,42.46312198,389980000,1504.782,-534.6,31496,363,2.2E+11
2020/6/24,40.31436136,450120000,1504.782,-534.6,36015,863,2.07E+11
2020/6/25,41.56942015,384560000,1504.782,-534.6,39103,808,2.07E+11
2020/6/26,37.90172855,640860000,1504.782,-534.6,41317,2499,2.07E+11
2020/6/29,1.639169961,378070000,1504.782,-534.6,40540,285,2.14E+11
2020/6/30,1.639169961,410780000,1504.782,-534.6,44734,921,2.13E+11
2020/7/1,43.7165697,373180000,1486.802,-633.7,46042,764,2.54E+11
2020/7/2,44.11477738,349130000,1486.802,-633.7,52100,676,2.53E+11
2020/7/6,44.55173096,340690000,1486.802,-633.7,47158,251,2.56E+11
2020/7/7,50.50258029,346820000,1486.802,-633.7,57905,410,2.53E+11
2020/7/8,49.4320796,337300000,1486.802,-633.7,56251,993,2.59E+11
2020/7/9,50.68399717,387610000,1486.802,-633.7,61848,890,2.52E+11
2020/7/10,54.36965566,338170000,1486.802,-633.7,61067,960,2.48E+11
2020/7/13,53.87276165,425320000,1486.802,-633.7,58349,380,2.58E+11
2020/7/14,56.49042321,401640000,1486.802,-633.7,65488,465,2.59E+11
2020/7/15,55.41907136,384900000,1486.802,-633.7,65594,896,2.68E+11
2020/7/16,55.75724945,287330000,1486.802,-633.7,71750,1001,2.55E+11
2020/7/17,56.34331688,296460000,1486.802,-633.7,78198,974,2.54E+11
2020/7/20,55.19470087,309390000,1486.802,-633.7,65279,412,2.58E+11
2020/7/21,56.37200042,364930000,1486.802,-633.7,62879,545,2.67E+11
2020/7/22,58.02140834,404340000,1486.802,-633.7,67140,1119,2.7E+11
2020/7/23,57.77576752,419800000,1486.802,-633.7,72306,1230,2.66E+11
2020/7/24,56.9728054,494170000,1486.802,-633.7,69443,1166,2.57E+11
2020/7/27,57.84851476,400930000,1486.802,-633.7,56130,451,2.55E+11
2020/7/28,58.94747699,361090000,1486.802,-633.7,61571,595,2.62E+11
2020/7/29,58.67942063,347580000,1486.802,-633.7,64933,1876,2.59E+11
2020/7/30,59.90723475,351540000,1486.802,-633.7,2773,35,2.55E+11
2020/7/31,59.18447326,488050000,1486.802,-633.7,133869,2930,2.51E+11
2020/8/3,58.79469162,439380000,1486.802,-670.4,49329,467,2.53E+11
2020/8/4,62.17843693,346350000,1486.802,-670.4,48527,564,2.53E+11
2020/8/5,60.26283689,366000000,1486.802,-670.4,56246,1361,2.67E+11
2020/8/6,59.39658943,322460000,1486.802,-670.4,55148,1311,2.72E+11
2020/8/7,60.70830572,321170000,1486.802,-670.4,58710,1203,2.69E+11
2020/8/10,61.98679691,360340000,1486.802,-670.4,49721,547,2.72E+11
2020/8/11,60.00044802,428220000,1486.802,-670.4,52002,575,2.7E+11
2020/8/12,63.6231174,340210000,1486.802,-670.4,54511,1557,2.76E+11
2020/8/13,63.90040424,360160000,1486.802,-670.4,54345,1382,2.74E+11
2020/8/14,63.80333534,275540000,1486.802,-670.4,55364,1284,2.67E+11
2020/8/17,66.20680562,286860000,1486.802,-670.4,36843,522,2.71E+11
2020/8/18,66.27412982,276170000,1486.802,-670.4,45395,588,2.63E+11
2020/8/19,63.45639371,311460000,1486.802,-670.4,43947,1358,2.61E+11
2020/8/20,62.92412204,304550000,1486.802,-670.4,44957,1263,2.74E+11
2020/8/21,63.86141902,372720000,1486.802,-670.4,45341,1719,2.75E+11
2020/8/24,64.84426481,383880000,1486.802,-670.4,32718,430,2.75E+11
2020/8/25,64.52382671,338420000,1486.802,-670.4,41484,510,2.8E+11
2020/8/26,64.72469747,327070000,1486.802,-670.4,40098,1250,2.7E+11
2020/8/27,68.64953582,404340000,1486.802,-670.4,44637,1289,2.77E+11
2020/8/28,72.30898585,369740000,1486.802,-670.4,46269,1143,2.83E+11
2020/8/31,71.08963401,517320000,1486.802,-670.4,34158,369,2.69E+11
2020/9/1,76.03618466,423410000,1486.802,-638.6,38560,512,2.86E+11
2020/9/2,79.40514506,539510000,1486.802,-638.6,45775,1164,2.77E+11
2020/9/3,74.2238397,650080000,1486.802,-638.6,33166,1064,2.79E+11
2020/9/4,72.68460276,694640000,1486.802,-638.6,44507,1094,2.73E+11
2020/9/8,67.03615379,580860000,1486.802,-638.6,25325,284,2.73E+11
2020/9/9,69.98104441,460590000,1486.802,-638.6,28656,498,2.79E+11
2020/9/10,66.02559958,442850000,1486.802,-638.6,35244,1207,2.68E+11
2020/9/11,67.33120521,435330000,1486.802,-638.6,38688,1089,2.67E+11
2020/9/14,68.36400445,380750000,1486.802,-638.6,31857,392,2.69E+11
2020/9/15,67.97558566,414520000,1486.802,-638.6,40831,480,2.65E+11
2020/9/16,66.3952527,416650000,1486.802,-638.6,38858,1197,2.66E+11
2020/9/17,65.79393065,437230000,1486.802,-638.6,40154,1151,2.78E+11
2020/9/18,63.99673809,698710000,1486.802,-638.6,46295,865,2.71E+11
2020/9/21,64.59282889,523660000,1486.802,-638.6,37365,294,2.67E+11
2020/9/22,66.59945785,420720000,1486.802,-638.6,41448,388,2.61E+11
2020/9/23,63.43064043,459470000,1486.802,-638.6,51721,965,2.55E+11
2020/9/24,64.56304584,447810000,1486.802,-638.6,41616,1122,2.65E+11
2020/9/25,66.19887233,388900000,1486.802,-638.6,45918,945,2.71E+11
2020/9/28,68.37139195,401860000,1486.802,-638.6,33782,276,2.65E+11
2020/9/29,67.48456918,303820000,1486.802,-638.6,40268,355,2.66E+11
2020/9/30,71.02240219,452550000,1486.802,-638.6,44535,977,2.62E+11
2020/10/1,74.06599915,-117958750,1500,-611.665566,41136,955,2.62049E+11
2020/10/2,70.5103255,317384121.4,1500,-648.1621158,47389,920,2.77349E+11
2020/10/5,72.06129455,376030372,1500,-541.1641889,36066,334,2.86875E+11
2020/10/6,70.37770292,282712015.5,1500,-601.5030495,42732,421,2.82039E+11
2020/10/7,71.80266287,256250613,1500,-592.9334703,43102,790,2.65635E+11
2020/10/8,73.11972277,292066169.9,1500,-583.1889084,53478,962,2.55735E+11
2020/10/9,75.09876311,275073972.2,1500,-571.9372462,57539,954,2.51877E+11
2020/10/12,78.61000625,272605786.1,1500,-563.5148794,46493,413,2.812E+11
2020/10/13,80.3172931,275282279.5,1500,-557.3793792,45791,316,2.86166E+11
2020/10/14,78.20714641,387935925.8,1500,-534.7196903,52461,862,2.70133E+11
2020/10/15,78.00748102,349768067.8,1500,-534.8865767,59793,970,2.6105E+11
2020/10/16,78.58027537,393329298.1,1500,-534.2322587,66272,874,2.5128E+11
2020/10/19,75.04994858,394638360.9,1500,-534.7169365,45134,448,2.33401E+11
2020/10/20,76.10174562,397093912.7,1500,-533.7947158,68854,492,2.3607E+11
2020/10/21,76.80237147,360825515,1500,-518.4277778,63654,927,2.48797E+11
2020/10/22,75.2846303,579872265.9,1500,-514.6503084,64512,1260,2.52621E+11
2020/10/23,75.9757532,292917904.3,1500,-504.0574564,76832,972,2.37351E+11
2020/10/26,73.48727915,-430438457.2,1500,-501.5773068,61247,442,2.28758E+11
2020/10/27,75.03841834,95164654.45,1500,-500.9680834,73604,535,2.22094E+11
2020/10/28,68.10790015,185711241.2,1500,-496.9419658,75247,1039,2.49911E+11
2020/10/29,67.90405657,186890920.5,1500,-484.9831838,82721,1046,2.49883E+11
2020/10/30,66.54235961,200977120.3,1500,-473.8956631,92016,1047,2.44561E+11
2020/11/2,69.70650507,330985771.5,1500,-471.3880918,71321,399,2.21455E+11
2020/11/3,69.70650507,304882035.4,1500,-405.8457677,93632,526,2.24222E+11
2020/11/4,73.2079379,334719676.9,1500,-409.0504547,124985,1644,2.45473E+11
2020/11/5,75.33275274,342423949.3,1500,-416.2974714,108827,1188,2.4827E+11
2020/11/6,77.52655087,372726944.6,1500,-415.8063206,118167,1124,2.33698E+11
2020/11/9,73.41327298,359301382.5,1500,-422.6229349,105662,511,2.01203E+11
2020/11/10,77.63684547,284668882.8,1500,-416.0733007,133476,680,2.27615E+11
2020/11/11,81.20767985,319237274.2,1500,-410.0989788,137228,1351,2.34427E+11
2020/11/12,81.33589208,352841909.4,1500,-400.4561207,149446,1598,2.46089E+11
2020/11/13,84.53873623,344482372.4,1500,-418.0490962,165306,1188,2.19712E+11
2020/11/16,85.28733206,326326669.3,1500,-400.271396,140341,576,1.96026E+11
2020/11/17,82.63793531,411109697.8,1500,-400.4504901,171678,819,1.97657E+11
2020/11/18,80.29791715,375554068,1500,-424.3971278,157654,1604,2.22348E+11
2020/11/19,82.30135427,377447018.1,1500,-498.8421285,178016,1999,2.28089E+11
2020/11/20,80.88101327,400313057.4,1500,-408.7992813,196985,2079,2.05365E+11
2020/11/23,80.87587568,461870367.9,1500,-408.5858234,137995,906,1.72972E+11
2020/11/24,81.40927194,420977998.2,1500,-409.197914,188513,991,1.69084E+11
2020/11/25,57.95265882,421809344.5,1500,-400.564698,177833,2204,1.79355E+11
2020/11/26,60.8784896,384692251.1,1500,-407.5568464,182955,2328,2.01395E+11
2020/11/27,62.95003142,415296252.7,1500,-408.9003499,110714,1336,1.64502E+11
2020/11/28,65.52257558,467280736.9,1500,-407.0299271,205578,1471,1.37558E+11
2020/11/29,63.36297544,398744340.3,1500,-377.5715715,979668.9511,444.272941,1.55587E+11
2020/11/30,62.2841989,395610824.1,1500,-338.8114262,1065503.615,495.3986706,1.92015E+11
2020/12/1,62.88176519,432353159.2,1500,-354.0238767,1151792.069,550.8380028,1.67215E+11
2020/12/2,66.7785791,331336602.9,1500,-335.849894,1236500.54,610.5443608,1.5517E+11
2020/12/3,64.83704107,330068646,1500,-347.6087169,1317967.901,673.94542,1.46083E+11
2020/12/4,65.7744473,330345578.7,1500,-387.8221018,1392922.513,741.2068981,1.40082E+11
2020/12/5,68.82538775,350522330.5,1500,-411.2193827,1457229.518,812.7771488,1.35336E+11
2020/12/6,67.66183552,396170676,1500,-429.8393169,1508325.478,887.5907193,1.2279E+11
2020/12/7,73.1852683,377453608.6,1500,-377.1117978,1543663.234,964.5664715,1.19262E+11
2020/12/8,68.41317338,289754888.1,1500,-379.444988,1560695.624,1042.623267,1.08249E+11
2020/12/9,73.10593689,331168976.4,1500,-437.9212781,1556875.487,1120.679968,1.03011E+11
2020/12/10,69.70144282,306679496.6,1500,-452.87533,1529655.663,1197.655436,96904660000
2020/12/11,66.98074876,363384639.2,1500,-402.2839204,1476488.992,1272.468534,92630245000
2020/12/12,67.19401217,391957113.6,1500,-407.32125,1394828.313,1344.038122,90515186000
2020/12/13,63.41211795,500816900.7,1500,-401.1464182,1282301.831,1411.485109,88416000000
2020/12/14,63.52219272,543701269.1,1500,-401.509489,1143002.886,1474.587499,91041670000
2020/12/15,60.31954993,517092833.8,1500,-401.9523769,985503.6315,1528.714468,97945600000
2020/12/16,52.72286933,580451836.8,1500,-400.8441142,813516.1764,1573.05241,1.04748E+11
2020/12/17,50.54358397,612955911.1,1500,-404.4833894,630439.6459,1607.742313,1.10515E+11
2020/12/18,51.87065327,572910097.3,1500,-427.7263753,439673.1651,1632.925163,1.27602E+11
2020/12/19,52.68711522,573001366.4,1500,-452.3930052,244615.8588,1648.741947,1.38288E+11
2020/12/20,55.01657454,512674818.7,1500,-444.5042601,48666.85216,1655.333651,1.49315E+11
2020/12/21,52.70793723,517021357.2,1500,-430.0714329,0,1652.841261,1.61632E+11
2020/12/22,49.38562046,570062275,1500,-429.7571303,0,1641.405765,1.83069E+11
2020/12/23,50.34277796,598306081.6,1500,-421.0357927,0,1621.168148,2.08399E+11
2020/12/24,54.63101921,566211704.3,1500,-416.9312369,0,1592.263617,2.06772E+11
2020/12/25,57.87165824,577191021,1500,-415.6348368,0,1554.388968,1.98764E+11
2020/12/26,55.81031118,610838443.3,1500,-415.4018649,0,1509.994013,2.03253E+11
2020/12/27,52.53757018,609620068.7,1500,-409.7057102,0,1460.863152,2.08679E+11
2020/12/28,49.5493016,597475564.2,1500,-413.3128934,0,1407.707158,2.21762E+11
2020/12/29,52.09513721,597347084.9,1500,-400.8908383,0,1351.236803,2.23817E+11
2020/12/30,52.80836616,616867797.5,1500,-406.0664777,0,1292.16286,2.21528E+11
2020/12/31,50.69355679,601704160.1,1500,-402.5764798,0,1231.1961,2.29712E+11
2021/1/1,47.94676718,730283803.9,1518,-400.2103555,0,1169.047298,2.31669E+11
2021/1/2,41.35856576,684057871.1,1518,-400.4406578,0,1106.427224,2.46755E+11
2021/1/3,36.67841684,698482544.7,1518,-404.1456467,0,1044.046652,2.58187E+11
2021/1/4,38.00979412,733491210.1,1518,-459.0353151,0,982.6148862,2.5753E+11
2021/1/5,40.83309706,740466275.1,1518,-400.0840566,0,922.5823767,2.47036E+11
2021/1/6,39.62787686,667223434.2,1518,-400.9199287,0,864.6689465,2.39824E+11
2021/1/7,39.16308873,657225985.3,1518,-400.5874109,0,809.1932238,2.3672E+11
2021/1/8,37.29869168,659057298.4,1518,-482.6730369,0,756.139647,2.39575E+11
2021/1/9,36.43025319,643789387.3,1518,-472.1504346,0,705.4926549,2.42129E+11
2021/1/10,33.60259496,666334134.2,1518,-476.5094979,0,657.2366861,2.4573E+11
2021/1/11,28.83662792,594426771.8,1518,-479.7096444,0,611.3561792,2.50943E+11
2021/1/12,27.63836031,712581230.8,1518,-470.2282078,0,567.835573,2.53459E+11
2021/1/13,28.49300821,709983762.3,1518,-459.4017873,0,526.6593059,2.56283E+11
2021/1/14,26.39246001,639576550.5,1518,-456.2566197,0,487.8118167,2.59184E+11
2021/1/15,29.06381363,711193467.6,1518,-447.3727829,0,451.277544,2.62659E+11
2021/1/16,30.04755743,572954111.2,1518,-446.7557495,0,417.0572002,2.65442E+11
2021/1/17,29.91604666,661430293.2,1518,-445.7463098,0,385.4644247,2.67811E+11
2021/1/18,25.38395549,596566948.4,1518,-441.6549802,0,356.004351,2.70845E+11
2021/1/19,28.45760689,627382713.6,1518,-430.1589424,0,328.4049899,2.7248E+11
2021/1/20,30.94061803,682173959.3,1518,-427.4038614,0,302.6202323,2.7495E+11
2021/1/21,25.9923613,575089490.2,1518,-426.3018942,0,278.6039693,2.76756E+11
2021/1/22,28.93702157,639763553.1,1518,-422.7036392,0,256.3100919,2.79146E+11
2021/1/23,32.07918619,465772827.5,1518,-421.407892,0,235.6924912,2.81024E+11
2021/1/24,25.28304842,538331841.2,1518,-414.0408651,0,216.705058,2.81643E+11
2021/1/25,26.09400036,509975549.5,1518,-410.3939773,0,199.3016836,2.83397E+11
2021/1/26,26.14719455,533612766.1,1518,-400.3622463,0,183.4342942,2.83648E+11
2021/1/27,24.8949282,539826803.4,1518,-400.9588253,0,168.8526612,2.84457E+11
2021/1/28,22.7211758,592482795.4,1518,-402.0940885,0,155.2357928,2.85597E+11
2021/1/29,21.66536115,618489645.6,1518,-402.7283102,0,142.5515761,2.86546E+11
2021/1/30,24.82449646,549659468.5,1518,-426.2972004,0,130.7747711,2.87488E+11
2021/1/31,22.47767657,479611148.3,1518,-422.2501172,0,119.8801378,2.8834E+11
2021/2/1,25.80180044,478339791.1,1518,-418.537724,0,109.8424364,2.88976E+11
2021/2/2,25.14214539,492317793,1518,-413.8238037,0,100.6364268,2.90008E+11
2021/2/3,25.27411232,482557332.6,1518,-411.3560954,0,92.23686908,2.90253E+11
2021/2/4,23.4820735,429630795.1,1518,-406.721839,0,84.61852325,2.91407E+11
2021/2/5,24.03214866,447589422,1518,-400.940099,0,77.75516063,2.91686E+11
2021/2/6,28.39717069,468116990.8,1518,-405.2536765,0,71.45195192,2.91822E+11
2021/2/7,24.63208067,614276725.2,1518,-401.3163064,0,65.5486503,2.92048E+11
2021/2/8,21.88758498,590727303.7,1518,-401.4297528,0,60.07476045,2.93475E+11
2021/2/9,25.59374406,612546897,1518,-416.6274906,0,55.01573878,2.94955E+11
2021/2/10,25.85626533,616328065.8,1518,-402.0756141,0,50.35704169,2.95493E+11
2021/2/11,31.9992975,479683944.1,1518,-418.3824755,0,46.08412558,2.96021E+11
2021/2/12,30.61127774,461063350.9,1518,-400.3222292,0,42.18244686,2.9745E+11
2021/2/13,30.23787178,431874789.3,1518,-401.1688013,0,38.63746193,2.97522E+11
2021/2/14,27.77885582,196864568.8,1518,-401.4701571,0,35.4346272,2.97803E+11
2021/2/15,30.58807408,530170946.2,1518,-432.2469224,0,32.53472528,2.96138E+11
2021/2/16,31.42169431,515494003.4,1518,-400.269779,0,29.83291844,2.95437E+11
2021/2/17,33.90880927,472775414.5,1518,-461.7688075,0,27.32802279,2.95973E+11
2021/2/18,30.66697788,613064804,1518,-400.156169,0,25.01464896,2.99432E+11
2021/2/19,30.82363556,389709083.2,1518,-418.1223544,0,22.88559018,2.99677E+11
2021/2/20,31.48565985,412579988.1,1518,-424.8854025,0,20.9336397,3.01078E+11
2021/2/21,30.21840242,483776417.6,1518,-433.812108,0,19.15159077,2.99071E+11
2021/2/22,27.50054476,447412334.1,1518,-452.4037485,0,17.53223663,2.98236E+11
2021/2/23,29.09294187,617961241.9,1518,-401.2980483,0,16.06837052,2.98542E+11
2021/2/24,26.25997297,522143441.8,1518,-403.769419,0,14.74509795,2.99842E+11
2021/2/25,31.27283985,448990147.3,1518,-400.5284529,0,13.51677173,3.00397E+11
2021/2/26,31.13173075,533379308.6,1518,-452.1626003,0,12.37832564,3.0005E+11
2021/2/27,33.96652925,690252821.2,1518,-407.2527192,0,11.32747524,2.98961E+11
2021/2/28,32.08713252,581308526.1,1518,-400.4336084,0,10.36083307,3.00726E+11
2021/3/1,27.81130644,545022017.3,1518,-421.2035925,0,9.475011628,3.03615E+11
2021/3/2,30.50972812,572126412.5,1518,-401.8913951,0,8.666623439,3.0274E+11
2021/3/3,28.98079615,339874415,1518,-455.6200347,0,7.932281018,3.01246E+11
2021/3/4,27.4908474,345049308,1518,-401.6751464,0,7.268596881,3.00008E+11
2021/3/5,26.37470072,696701979.3,1518,-400.3165167,0,6.668533795,2.99156E+11
2021/3/6,25.67476822,373521029.7,1518,-401.4250442,0,6.11176051,2.9944E+11
2021/3/7,29.94049423,436186642,1518,-400.9152041,0,5.596016291,2.98684E+11
2021/3/8,29.7926345,519046560.2,1518,-400.2742253,0,5.120150034,2.99855E+11
2021/3/9,29.69301553,420530688.9,1518,-423.2050268,0,4.682600152,2.98454E+11
2021/3/10,25.63698082,681113487.8,1518,-401.9219226,0,4.281805061,2.99537E+11
2021/3/11,30.2054403,419987545.6,1518,-400.4336626,0,3.916203175,3.00324E+11
2021/3/12,24.88076374,460513496.9,1518,-419.3852661,0,3.584232907,3.00657E+11
2021/3/13,28.18450608,398376712,1518,-452.2133859,0,3.284332674,3.00185E+11
2021/3/14,26.8769461,355157439.8,1518,-445.6262847,0,3.013891531,2.98141E+11
2021/3/15,25.7579543,333439369.1,1518,-438.3120022,0,2.764275019,2.97941E+11
2021/3/16,24.48473054,350680701.7,1518,-435.3491949,0,2.53187858,2.98335E+11
2021/3/17,22.96523065,329249041,1518,-425.4151005,0,2.316296112,2.97407E+11
2021/3/18,26.35116839,426684733.3,1518,-421.7107762,0,2.117124808,2.96783E+11
2021/3/19,25.12285119,328776304.5,1518,-420.0301311,0,1.93396186,2.96956E+11
2021/3/20,25.16159338,476379454.7,1518,-418.6057154,0,1.766404458,2.96923E+11
2021/3/21,28.32617998,436607672,1518,-409.7816909,0,1.614049795,2.97934E+11
2021/3/22,27.35046304,412741671.2,1518,-402.1297123,0,1.476495061,2.97967E+11
2021/3/23,24.67771249,197411762.9,1518,-400.4664505,0,1.353337449,2.99214E+11
2021/3/24,25.18434331,218737400.7,1518,-400.8712913,0,1.244028576,2.98103E+11
2021/3/25,24.23163144,255303816.4,1518,-400.0598537,0,1.143986697,2.96126E+11
2021/3/26,24.27708924,370796300.8,1518,-402.596095,0,1.04973361,2.94211E+11
2021/3/27,22.34291059,428285797.4,1518,-400.4561878,0,0.961394878,2.94921E+11
2021/3/28,24.71001285,445256105.2,1518,-368.4644949,0,0.878958389,2.9577E+11
2021/3/29,25.65678501,530155301.9,1518,-381.3548593,0,0.802412036,2.97361E+11
2021/3/30,24.95262717,411627506.8,1518,-420.6344907,0,0.73174371,2.98024E+11
2021/3/31,22.75681692,357514309.9,1518,-372.6976419,0,0.6669413,2.97466E+11
2021/4/1,20.93663792,274483541.8,1535,-383.0191477,0,0.607992699,2.98041E+11
2021/4/2,20.04122245,304887912.2,1535,-447.0366141,0,0.554885797,2.98257E+11
2021/4/3,18.69287344,406480674.8,1535,-374.2845735,0,0.507608484,2.9685E+11
2021/4/4,17.30900789,365224175.4,1535,-408.6042973,0,0.466148651,2.99159E+11
2021/4/5,16.87403776,249412630.3,1535,-420.0300328,0,0.430442737,3.00818E+11
2021/4/6,15.51571507,284959468.6,1535,-407.1514144,0,0.397831617,2.9855E+11
2021/4/7,15.90505451,217546167.2,1535,-469.745164,0,0.366302689,2.98422E+11
2021/4/8,15.73927311,206832580.9,1535,-405.4555308,0,0.336237545,2.96958E+11
2021/4/9,16.66199758,268906890.4,1535,-404.148032,0,0.30771154,2.96914E+11
2021/4/10,13.95146114,349220948.8,1535,-409.6173815,0,0.280800031,2.9828E+11
2021/4/11,13.98831813,237259508.9,1535,-400.1795927,0,0.255578371,2.97017E+11
2021/4/12,14.87846056,264590428.5,1535,-440.6252603,0,0.232121917,2.97479E+11
2021/4/13,14.40202363,111077415.4,1535,-400.2459373,0,0.210506024,2.96947E+11
2021/4/14,19.6000579,138219108,1535,-440.7064567,0,0.190806045,2.95967E+11
2021/4/15,17.88708487,118706525.4,1535,-400.1873147,0,0.173097337,2.96488E+11
2021/4/16,15.34876812,198515893.9,1535,-441.0934336,0,0.157455254,2.95162E+11
2021/4/17,15.12595261,187723702.4,1535,-424.7559788,0,0.143955152,2.96617E+11
2021/4/18,16.94598676,296963041.3,1535,-493.4430583,0,0.132672386,2.95391E+11
2021/4/19,19.00966904,315463589.4,1535,-421.3793213,0,0.123682311,2.96295E+11
2021/4/20,18.22304405,250553268.5,1535,-416.3384503,0,0.116209363,2.97471E+11
2021/4/21,16.98460202,235810717.3,1535,-422.177847,0,0.108135459,3.00573E+11
2021/4/22,16.84284862,335602696.7,1535,-415.8610428,0,0.100088447,2.98637E+11
2021/4/23,16.135213,303787490,1535,-419.3208488,0,0.092159564,2.98003E+11
2021/4/24,17.87709616,438520403.9,1535,-409.1855869,0,0.084406612,2.98205E+11
2021/4/25,19.78142549,366814252.8,1535,-440.2236955,0,0.076887394,2.99161E+11
2021/4/26,17.37625807,457135335.8,1535,-457.7735601,0,0.06965971,2.99447E+11
2021/4/27,18.63740895,512960831.1,1535,-487.1384996,0,0.062781362,3.00234E+11
2021/4/28,18.39298349,532922832.5,1535,-409.3011215,0,0.056310153,3.00856E+11
2021/4/29,16.90680924,482221025,1535,-411.378609,0,0.050303884,3.02883E+11
2021/4/30,17.31597156,409491052.8,1535,-413.3785999,0,0.044820356,3.04175E+11
2021/5/1,17.0975457,400485146.3,1535,-412.8371899,0,0.039917372,3.01638E+11
2021/5/2,17.24441689,393227389,1535,-411.9626957,0,0.035652733,3.00698E+11
2021/5/3,18.75977661,345944202.1,1535,-406.8482622,0,0.032084241,3.00184E+11
2021/5/4,18.28313074,382320649.8,1535,-406.8558102,0,0.029269698,3.00055E+11
2021/5/5,16.83530432,384614303,1535,-401.0842626,0,0.027266905,3E+11
2021/5/6,19.34601516,405657026.1,1535,-403.979339,0,0.026133665,2.99841E+11
2021/5/7,18.42223446,541653776.3,1535,-403.3351089,0,0.025884112,3.00086E+11
2021/5/8,18.70466714,466890167.4,1535,-403.2402959,0,0.025199078,3.00482E+11
2021/5/9,19.54552378,388658855.7,1535,-402.0969298,0,0.023965962,3.01534E+11
2021/5/10,19.61368895,430037736.3,1535,-468.4320871,0,0.022581993,3.01877E+11
2021/5/11,20.74037694,414725691.2,1535,-400.2063719,0,0.021074471,3.00491E+11
2021/5/12,19.9971366,361041208.3,1535,-401.8011919,0,0.0194707,3.00927E+11
2021/5/13,22.37994081,374855843.9,1535,-454.7502652,0,0.017797982,3.02851E+11
2021/5/14,20.49852693,246789706.3,1535,-401.8883697,0,0.01608362,3.00401E+11
2021/5/15,19.40872,426309268.7,1535,-404.3976633,0,0.014354916,3.00285E+11
2021/5/16,19.83256369,349779141.9,1535,-401.8566334,0,0.012639173,3.01695E+11
2021/5/17,18.89757894,372223485.8,1535,-400.5565546,0,0.010963694,2.99672E+11
2021/5/18,21.10770118,274594594.4,1535,-402.3239778,0,0.00935578,3.00607E+11
2021/5/19,21.24535858,413632596.6,1535,-402.4099623,0,0.007842736,2.99857E+11
2021/5/20,24.11522099,294542537.3,1535,-401.3104773,0,0.006451863,3.00009E+11
2021/5/21,21.38432413,277959788.5,1535,-432.6111085,0,0.005210463,3.00268E+11
2021/5/22,22.77089431,290917040.3,1535,-400.5827125,0,0.00414584,3.00523E+11
2021/5/23,25.3442599,447781374,1535,-402.4778006,0,0.003285296,3.00054E+11
2021/5/24,21.00626324,477678429.9,1535,-401.2806769,0,0.002656134,3.01209E+11
2021/5/25,20.37402956,348210954.7,1535,-457.2704602,0,0.002285656,3.01621E+11
2021/5/26,21.57851658,295455140,1535,-401.0324695,0,0.002201165,3.01941E+11
2021/5/27,20.26858253,331149068.7,1535,-402.2487098,0,0.002429962,3.01162E+11
2021/5/28,21.87847938,333741279.5,1535,-400.7699137,0,0.002999353,3.01424E+11
2021/5/29,20.78122204,327570548.9,1535,-400.7636423,0,0.003936613,2.99873E+11
2021/5/30,21.52292436,251247916.4,1535,-402.2539621,0,0.004647571,3.00093E+11
2021/5/31,22.53582133,301937943.9,1535,-401.6159253,0,0.004808771,2.99959E+11
2021/6/1,19.28235611,319504329.3,1535,-400.9947549,0,0.004859403,2.99636E+11
2021/6/2,18.57381262,389172279.7,1535,-451.3480125,0,0.004809587,2.99443E+11
2021/6/3,20.35770161,349719576.7,1535,-438.5843103,0,0.004669447,2.99357E+11
2021/6/4,18.5973014,456574241.5,1535,-400.979556,0,0.0044491,2.99382E+11
2021/6/5,19.8134531,396528841.5,1535,-404.0410752,0,0.00415867,3.01714E+11
2021/6/6,20.99132833,463237791.2,1535,-402.3329316,0,0.003808277,3.01625E+11
2021/6/7,20.81299524,359757396.8,1535,-403.1829275,0,0.003408043,3.01267E+11
2021/6/8,19.6759981,330348090.5,1535,-425.7894895,0,0.002968087,3.01255E+11
2021/6/9,20.67436592,424334536.7,1535,-403.7713627,0,0.002498532,3.00938E+11
2021/6/10,23.00301095,375726110,1535,-404.5012024,0,0.002009498,3.00415E+11
2021/6/11,23.88232298,294440913.9,1535,-452.0802079,0,0.001511106,3.01255E+11
